#FORMAT      : EMSA/MAS Spectral Data File
#VERSION     : 1.0
#TITLE       : Spectrum 2
#DATE        : 25-FEB-2015
#TIME        : 15:11
#OWNER       : 
#NPOINTS     : 4096.0
#NCOLUMNS    : 1.0
#XUNITS      : keV
#YUNITS      : counts
#DATATYPE    : XY
#XPERCHAN    : 0.0025
#OFFSET      : -0.1
#SIGNALTYPE  : EDS
#CHOFFSET    : 40.0
#LIVETIME    : 120.0
#REALTIME    : 153.558502197
#BEAMKV      : 10.0
#MAGCAM      : 300000.0
#XTILTSTGE   : 0.0
#AZIMANGLE   : 0.0
#ELEVANGLE   : 40.0
#XPOSITION mm: 0.0000
#YPOSITION mm: 0.0000
#ZPOSITION mm: 0.0000
##OXINSTPT   : 5
##OXINSTSTROB: 38.68
##OXINSTELEMS: 6,8,11,13,14,20
##OXINSTLABEL: 6, 0.277, C
##OXINSTLABEL: 8, 0.525, O
##OXINSTLABEL: 11, 1.041, Na
##OXINSTLABEL: 13, 1.487, Al
##OXINSTLABEL: 14, 1.740, Si
##OXINSTLABEL: 20, 3.692, Ca
##OXINSTLABEL: 20, 4.013, Ca
##OXINSTLABEL: 20, 0.341, Ca
##OXINSTLABEL: 20, 0.306, Ca
#SPECTRUM    : Spectral Data Starts Here
0.80250, 333.0
0.80500, 336.0
0.80750, 364.0
0.81000, 352.0
0.81250, 330.0
0.81500, 355.0
0.81750, 343.0
0.82000, 321.0
0.82250, 341.0
0.82500, 325.0
0.82750, 327.0
0.83000, 349.0
0.83250, 343.0
0.83500, 336.0
0.83750, 366.0
0.84000, 355.0
0.84250, 349.0
0.84500, 372.0
0.84750, 352.0
0.85000, 340.0
0.85250, 375.0
0.85500, 390.0
0.85750, 356.0
0.86000, 378.0
0.86250, 385.0
0.86500, 390.0
0.86750, 384.0
0.87000, 376.0
0.87250, 370.0
0.87500, 362.0
0.87750, 357.0
0.88000, 377.0
0.88250, 372.0
0.88500, 380.0
0.88750, 408.0
0.89000, 393.0
0.89250, 413.0
0.89500, 384.0
0.89750, 383.0
0.90000, 385.0
0.90250, 379.0
0.90500, 393.0
0.90750, 371.0
0.91000, 398.0
0.91250, 385.0
0.91500, 436.0
0.91750, 436.0
0.92000, 398.0
0.92250, 420.0
0.92500, 419.0
0.92750, 441.0
0.93000, 452.0
0.93250, 475.0
0.93500, 436.0
0.93750, 453.0
0.94000, 462.0
0.94250, 454.0
0.94500, 454.0
0.94750, 502.0
0.95000, 525.0
0.95250, 468.0
0.95500, 504.0
0.95750, 573.0
0.96000, 563.0
0.96250, 615.0
0.96500, 677.0
0.96750, 628.0
0.97000, 696.0
0.97250, 758.0
0.97500, 812.0
0.97750, 890.0
0.98000, 989.0
0.98250, 1096.0
0.98500, 1206.0
0.98750, 1297.0
0.99000, 1464.0
0.99250, 1660.0
0.99500, 1864.0
0.99750, 2262.0
1.00000, 2363.0
1.00250, 2578.0
1.00500, 2967.0
1.00750, 3290.0
1.01000, 3699.0
1.01250, 3924.0
1.01500, 4454.0
1.01750, 4790.0
1.02000, 5036.0
1.02250, 5298.0
1.02500, 5795.0
1.02750, 6068.0
1.03000, 6438.0
1.03250, 6774.0
1.03500, 6927.0
1.03750, 7169.0
1.04000, 7186.0
1.04250, 7454.0
1.04500, 7299.0
1.04750, 7059.0
1.05000, 7139.0
1.05250, 7045.0
1.05500, 6825.0
1.05750, 6520.0
1.06000, 6102.0
1.06250, 5828.0
1.06500, 5581.0
1.06750, 5203.0
1.07000, 4785.0
1.07250, 4418.0
1.07500, 4074.0
1.07750, 3693.0
1.08000, 3234.0
1.08250, 3035.0
1.08500, 2708.0
1.08750, 2321.0
1.09000, 2052.0
1.09250, 1877.0
1.09500, 1595.0
